comment_id,video_id,text_original,text_final
UgyUHRt6gPNoQGFnJpN4AaABAg,F6fgLwUeeqI,"Caranya tidak bisa dipakai di 2025 but it's work,mau di tentang seperti apa mereka tetap tutup mata tutup telinga seolah"" tidak ada yang bersuara",caranya tidak dipakai 2025 work mau apa tetap tutup mata tutup telinga tidak bersuara
UgzdMwqOe-B1VCRBhBJ4AaABAg,F6fgLwUeeqI,ITULAH TOLONYA TEMEN LU NJI,tolonya temen kamu nji
UgxnNVBjV7uzDMDdmuJ4AaABAg,F6fgLwUeeqI,😅 apakah Indonesia isi pikiran dan pandangan cuma Jakarta doang.,emo_other indonesia isi pikiran pandangan jakarta
UgwqbmqFdc_MmijhnId4AaABAg,F6fgLwUeeqI,"apakah bang botak akan menculik bang botak, kita tunggu saja",botak menculik botak tunggu
UgzHkx2lTDyqVqphQ5h4AaABAg,F6fgLwUeeqI,Bang thank youuuu banget udah selalu up video2 kayak giniii. Jujur gue sebagai rakyat sipil biasa aja ada momen capeknya ngikutin apa2 yang negara ini lakuin tapi lu memilih buat gak capek dengan semua previlage yang lu punya,thank youu banget selalu up video video begini jujur rakyat sipil biasa momen capeknya ngikutin apa apa negara lakuin kamu memilih buat tidak capek semua previlage kamu punya
UgzTXsMLcALsTOAQGzp4AaABAg,F6fgLwUeeqI,kok respon pak mahmud biasa aja dg ruu nya ??,kok respon mahmud biasa ruu
Ugz_lypC1OYfQ52ZZlV4AaABAg,F6fgLwUeeqI,"02:15 aduh sangat disayangkan padahal baru mulai. Justru sebagai stafsus kemhan, apa yang dia bilang engga menyentuh isi kritik dari RUU TNI. Agak sebel sih bang, bukan elu harusnya yang mengelaborasi statement-statement beliau",aduh sangat disayangkan padahal baru mulai justru stafsus kemhan apa bilang engga menyentuh isi kritik ruu_tni sebel bukan kamu harusnya mengelaborasi statement statement beliau
Ugyi-W0E-DLCpbAWlox4AaABAg,F6fgLwUeeqI,"bukan meremehkan bang tapi mem FRAMING kepada publik bahwa orang ini ""orang yang tanda kutip"" padahal orang ini mewakili suara rakyat indonesia secara general",bukan meremehkan mem framing publik orang orang tanda kutip padahal orang mewakili suara rakyat indonesia general
UgxLqkd2MdqtW4WrBA94AaABAg,F6fgLwUeeqI,"Gue gak ridho di goblok""in sama pejabat yang munafik, serakah, dzolim",tidak ridho goblok sama pejabat munafik serakah zalim
UgyNuGBll3fcIimPAaB4AaABAg,F6fgLwUeeqI,"Bang di Bilang ""biarkan @nj*ng mengonong"" sama si Bowo tuh, ayo bangg lawan terus",bilang biarkan ng mengonong sama prabowo ayo lawan terus
UgxkGxuVYCT6a4Ot_854AaABAg,F6fgLwUeeqI,"Sumpah aku ngerasa second hand embarrassment liat video Deddy jadi stafsus, kyk badut karnaval gitu",sumpah aku ngerasa hand embarrassment lihat video deddy jadi stafsus badut karnaval
UgzIHhR6fIGobNjGG_V4AaABAg,F6fgLwUeeqI,GIVEAWAY TENTARA TENTARA'AN SAJA BANGGA,giveaway tentara tentara bangga
UgyHp4Ewqsdu42PLZ9d4AaABAg,F6fgLwUeeqI,ternyata kkb papua tidak buruk,ternyata kkb papua tidak buruk
UgyTHs2qAH4d_sz0ScR4AaABAg,F6fgLwUeeqI,Yg harus bertanggung jawab adalah yg bagian 58%🥱,bertanggung jawab bagian emo_other
Ugze_dlKJK89eHaODwh4AaABAg,F6fgLwUeeqI,"Kerja keraslah sampai punya uang yg cukup untuk pindah negara, kalau belum cukup lebih giatlah bekerja agar anak cucumu bisa hidup lebih baik di negara lain.",kerja keraslah punya uang cukup pindah negara kalau belum cukup lebih giatlah bekerja anak cucumu hidup lebih baik negara
UgyVd5q8kbH22keAzal4AaABAg,F6fgLwUeeqI,"Bang,, tetap seperti ini berpihak SM kebaikan untuk rakyat. Jangan pernah ambil tawaran jabatan apapun di pemerintahan.",tetap berpihak sama kebaikan rakyat jangan pernah ambil tawaran jabatan apapun pemerintahan
UgzbTMDVZUoyd4Af7Jp4AaABAg,F6fgLwUeeqI,"Harusnya Coach Justin belajar tentang pendapat OBJEKTIF dari bang pandji ini.. Bukan hari ini apa besok apa karena sesuai keinginannya saja...

Sorry OOT guys",harusnya coach justin belajar pendapat objektif pandji bukan hari apa besok apa sesuai keinginannya sorry oot guys
UgyVlurfaQUQJdeYgrF4AaABAg,F6fgLwUeeqI,Soon bakall ada RUUU POLRI nnti,soon bakall ruu polri
UgzdP3ElzxKlFaymVgN4AaABAg,F6fgLwUeeqI,"MEREKA KIRA TIDAK ADA YG BERANI MENENTANG MEREKA WKWK. TERUS LAH KALIAN BERMAIN PEMERINTAH. SAMPAI WAKTUNYA TIBA. KAMI RAKYAT SANGAT BERANI MATI UNTUK KEBENARAN. BANGSA INI LAHIR DENGAN DARAH, KERINGAT DAN AIR MATA UNTUK BEBAS DARI PENJAJAH. DAN MUNGKIN ITU AKAN TERJADI LAGI ! JANGAN MAIN MAIN !",kira tidak berani menentang terus kalian bermain pemerintah waktunya tiba rakyat sangat berani mati kebenaran bangsa lahir darah keringat air mata bebas penjajah mungkin terjadi jangan main main
Ugy85JB-HJ5Vvsw8oGt4AaABAg,F6fgLwUeeqI,"Dmn skrg rakyat sipil, rakyat indonesia harus meminta keadilan?",sekarang rakyat sipil rakyat indonesia meminta keadilani
UgyVARPjkYDQlpwkmbx4AaABAg,F6fgLwUeeqI,"Gmana mau nolak bang... Rakyat sekarang mental budak, milih calon dpr harus pake duit, milih pemimpin juga begitu harus pake duit dan sembako.. Makanya otaknya gak akan mikir kritis karena sama2 makan uang suap...",gmana mau nolak rakyat sekarang mental budak pilih calon dpr pakai uang pilih pemimpin pakai uang sembako makanya otaknya tidak berpikir kritis sama sama makan uang suap
Ugxd6XBmh3r7mDvfmI14AaABAg,F6fgLwUeeqI,Bang gimana tanggapannya soal statement Pak Mahfud di channel ytb beliau?,bagaimana tanggapannya soal statement mahfud channel ytb beliaui
UgwiiQLmDy0E88A_KTd4AaABAg,F6fgLwUeeqI,"emang jawaban tolol tolol gini yang bikin gemes anjiir, dikira kita goblog kali, asal asbun aja itu tikus tikus",memang jawaban tolol tolol begini bikin gemes anjiir dikira goblog kali asal asbun tikus tikus
UgzwLdAk-wV2OxYdVXF4AaABAg,F6fgLwUeeqI,"bpkku polisi dg pangkat rendah, mertuaku letkol AD.  mereka  semua sdh almarhum, mereka berpesan jangan ada yg jadi polisi atau TNI, mereka dr dulu tdk setuju dg dwi fungsi abri. dr jaman orba kami di doktrin utk pilih golkar partainya soeharto. kakak2 , adik, yg pns. tdk berani  klo tdk pilih golkar. yuk mahasiswa  dan rakyat  kita lawan revisi uu tni",bpkku polisi pangkat rendah mertuaku letkol semua almarhum berpesan jangan jadi polisi tni dulu tidak setuju dwi fungsi abri jaman orba doktrin pilih golkar partainya soeharto kakak kakak adik pns tidak berani kalau tidak pilih golkar yuk mahasiswa rakyat lawan revisi uu_tni
Ugz9E2SbCJvGFsxfxHN4AaABAg,F6fgLwUeeqI,Anak Abah kalah ya hahaha Anies jualan agama kalah,anak abah kalah anies jualan agama kalah
UgxEErwCMd5k8Krs1y94AaABAg,F6fgLwUeeqI,mau siapapun yang udah masuk ke dalam pemerintahan pasti kualitas nya ga jauh beda,mau siapapun masuk pemerintahan kualitas tidak jauh beda
UgxA1JLwgKRWm_CCBVp4AaABAg,F6fgLwUeeqI,"MILITER tugasnya mengurus pertahanan negara bukan ikut camppur di ruang"" tupoksi aparatur sipil. Masa hal kek gini aja masih pada harus dikasih tau si ..",militer tugasnya mengurus pertahanan negara bukan ikut camppur ruang tupoksi aparatur sipil masa begini dikasih tahu
UgyCe_lwMTu0Qz1RgK54AaABAg,F6fgLwUeeqI,saya gapaham politik tapi menurut saya minimal ngerti lebih baik biar tidak terkelabui,gapaham politik minimal ngerti lebih baik biar tidak terkelabui
Ugxr6k3L8MUv8aT4npt4AaABAg,F6fgLwUeeqI,Komika serius eh pemberita yang bercanda,komika serius pemberita bercanda
UgxPAhN0ArO96Vn2h7B4AaABAg,F6fgLwUeeqI,Senang bisa mengenal lu bang. Terimakasih,senang mengenal kamu terima kasih
UgwLL_ZKBXUKX1R6Nkl4AaABAg,F6fgLwUeeqI,Semakin tercerahkan bang panji 🎉,semakin tercerahkan panji emo_other
UgxeLUHp81RagnZGQrp4AaABAg,F6fgLwUeeqI,Tolong masarakat indo Jagan smpai meyesal kerna pemimpin kita sekarang pilihan ada semua.😅!,masyarakat indonesia jagan meyesal kerna pemimpin sekarang pilihan semua emo_other
UgyR2HV85vmZNT59kjZ4AaABAg,F6fgLwUeeqI,"Squidward berotot yang satu itu emang gitu, merasa paling peduli rakyat Indonesia, paling benar, paling smart. Padahal dengan dia menjilat ketek menhan, ga terima kritik ngundang pejabat untuk cari muka dan pembeneran di podcast nya udah jelas kalo dia itu sampah.",squidward berotot satu memang merasa paling peduli rakyat indonesia paling benar paling padahal menjilat ketek menhan tidak terima kritik ngundang pejabat cari muka pembeneran podcast jelas kalau sampah
UgzWh0Hfo9mgITT70Bl4AaABAg,F6fgLwUeeqI,Ujung-ujungnya kya Pakistan krisis politik,ujung ujungnya pakistan krisis politik
UgxIa-iTjxDzqMvnyyZ4AaABAg,F6fgLwUeeqI,Bang ingat mereka pernah berhasil dengan alasan Rahasia negara. 😂,ingat pernah berhasil alasan rahasia negara emo_laugh
UgznhyByhlyFPbCzPz94AaABAg,F6fgLwUeeqI,Jam dinding lu mati banh 😭,jam dinding kamu mati banh emo_sad
UgwzyVZyyYfDcVRGvBB4AaABAg,F6fgLwUeeqI,Dedy emg tolol,deddy memang tolol
UgyLjD8alHGdT0Q8dFd4AaABAg,F6fgLwUeeqI,"Sebenernya apa ya kurikulum yang ada di militer indonesia yang membuat mereka begitu percaya diri untuk mengambil alih kepengurusan negara? 
Mungkin ya karena seamless nya itu kali ya?

""Udah ga usah banyak debat, ini gua ada rencana, lu semua ikutin rencana gua""",sebenernya apa kurikulum militer indonesia membuat percaya diri mengambil alih kepengurusan negara mungkin seamless kali tidak usah banyak debat rencana kamu semua ikutin rencana
UgzXjKuwi4rjhkMsYGZ4AaABAg,F6fgLwUeeqI,Makasih bang pembelajaran nya jadi tahu kenapa masalah ini penting,terima kasih pembelajaran jadi tahu masalah penting
UgxfVgDRD7ysJ4l4lDJ4AaABAg,F6fgLwUeeqI,"Yg diuntungkan kan yah orang yg didalam untuk jadi pertahanan, inimah banyak minusnya buat kedaulatan rakyat",diuntungkan orang didalam jadi pertahanan inimah banyak minusnya buat kedaulatan rakyat
UgymXhCTG4WZ8O8Ioat4AaABAg,F6fgLwUeeqI,Sekecewa itu dengan Kebijakan Presiden baru,sekecewa kebijakan presiden baru
Ugxz861sYFWd9f11Frp4AaABAg,F6fgLwUeeqI,Terima kasih sudah mewakili kami untuk speak up,terima kasih mewakili up
UgwJj6527wHMZ6W6g_B4AaABAg,F6fgLwUeeqI,"Ayo guys kita khusyuk dan bareng"" doakan bang Panji selalu sehat, selamat dan lancar dlm membuat konten"" seperti ini. Orang ini adalah corong kita aemua dalam menyuarakan keresahan masyarakat. Tolong di amin in rame"". Aamiin",ayo guys khusyuk bareng doakan panji selalu sehat selamat lancar membuat konten orang corong aemua menyuarakan keresahan masyarakat amin rame aamiin
Ugxdw9udXmzz212Ex0d4AaABAg,F6fgLwUeeqI,Nah ini....bang Panji smart people beneran. Makasih bang,nah panji benar terima kasih
UgxrDfEdFMmGT6lXxkt4AaABAg,F6fgLwUeeqI,"ga ush dibilang gblok bang, emang udh goblok
Dewan 
Penjajah 
Rakyat",tidak ush dibilang gblok memang goblok dewan penjajah rakyat
Ugx2U4Sp80v4OX8Jlvx4AaABAg,F6fgLwUeeqI,"Udah saingan dapatin istri perawat ama bidan, eh masih ditambah saingan cari kerja... 😂😂",saingan dapatin istri perawat sama bidan ditambah saingan cari kerja emo_laugh
UgyfTlhQoOLgGmj3xVR4AaABAg,F6fgLwUeeqI,Baru nanya belum ngancem,baru nanya belum ngancem
UgzaCMyUj7aw9Se4Fgl4AaABAg,F6fgLwUeeqI,lu utang budi apa utang duit sama dedy?,kamu utang budi apa utang uang sama dedyi
Ugx5yaRuTmKGbE800n54AaABAg,F6fgLwUeeqI,"Dan makasih bang, udah secara ga langsung bilang Deddy Goblok dari cuplikan lirik lagu rap nya abang",terima kasih tidak langsung bilang deddy goblok cuplikan lirik lagu rap abang
Ugwux2COYPC7WlWKCG14AaABAg,F6fgLwUeeqI,Dewan Perwakilan Partai... Bukan Rakyat,dewan perwakilan partai bukan rakyat
UgxZQ_yG3cgrbFwFiqp4AaABAg,F6fgLwUeeqI,"Jihad membela kebenaran, Jazakallah khair katsira brother Panji..Amin",jihad membela kebenaran jazakallah khair katsira brother panji amin
Ugx8E94x3rFzDs8mlAt4AaABAg,F6fgLwUeeqI,Asli boomer klo ngeles sumpah bikin ezmosii. Bener yg d omongin bang panjdi klo kita masih di era 80-90' kena udah/termakan/di telen mentah2 alesan receh kek gitu.HERAN!?,asli boomer kalau ngeles sumpah bikin ezmosii benar omongin panjdi kalau era kena termakan telen mentah mentah alesan receh heran
UgzmoziWofS8cwoogEV4AaABAg,F6fgLwUeeqI,Terimakasih banyak,terima kasih banyak
Ugw6hUXAW8hNzXtY9p14AaABAg,F6fgLwUeeqI,Terima kasih sudah mewakili kegelisahan saya,terima kasih mewakili kegelisahan
UgzpRn8D8Belu8L742l4AaABAg,F6fgLwUeeqI,"Bang berani banget, terima kasih yaa bang mudahan selalu berada dalam lindungan Allah SWT..",berani banget terima kasih mudahan selalu berada lindungan allah swt
UgzY5MAaLFNYS0ugGK54AaABAg,F6fgLwUeeqI,Sudah saatnya TNI bersinar bang..ini mahasiswa gampang bgt ni terhasut,saatnya tni bersinar mahasiswa gampang banget terhasut
Ugxa3p_F_z7NWO_ryLF4AaABAg,F6fgLwUeeqI,Radikal banget bang panji mantap👍,radikal banget panji mantap emo_pos
UgyM0Ae0f-C1t_CHlgl4AaABAg,F6fgLwUeeqI,Dukung RUU TNI ❤,dukung ruu_tni emo_pos
UgwDc2dOhvsk5AaOyLR4AaABAg,F6fgLwUeeqI,"Rasulullah SAW bersabda: “Dengarkanlah, apakah kalian telah mendengar bahwa sepeninggalku akan ada para pemimpin? Siapa yang masuk kepada mereka, lalu membenarkan kedustaan mereka dan menyokong kezaliman mereka, maka dia bukan golonganku, aku juga bukan golongannya. Dia juga tak akan menemuiku di telaga.” (HR Tirmidzi, Nasai, dan Al Hakim).",rasulullah saw bersabda dengarkanlah kalian mendengar sepeninggalku pemimpini siapa masuk lalu membenarkan kedustaan menyokong kezaliman bukan golonganku aku bukan golongannya tak menemuiku telaga hr tirmidzi nasai al hakim
Ugw2kNMep1NLY8ukwHV4AaABAg,F6fgLwUeeqI,Udah disahkan bang . . Percuma lu ngemeng doang 😂,disahkan percuma kamu ngemeng emo_laugh
UgyjYqBdrVs0NXaBJ9V4AaABAg,F6fgLwUeeqI,"lucunya nanti masih ada yang rayain kemerdekaan, lihat saja",lucunya rayain kemerdekaan lihat
UgxukXqru19gTo8BTEB4AaABAg,F6fgLwUeeqI,Dwifungsi tai kucing uang pensiun aja nilainya kecil gak bisa buat beli apa2..klu tau gak mungkin saya jalani...klu loe melek penderitaan prajurit sampai menjelang mati gak bisa layak hidupnya...brow.,dwifungsi tai kucing uang pensiun nilainya kecil tidak buat beli apa apa kalau tahu tidak mungkin jalani kalau kamu melek penderitaan prajurit menjelang mati tidak layak hidupnya brow
UgzghX2HuX8ijTxi4-l4AaABAg,F6fgLwUeeqI,Kau aja kabur ke luar negeri sekarang bicara begini 🥱,kau kabur luar negeri sekarang bicara begini emo_other
Ugz-kAbuWNOYAScUau54AaABAg,F6fgLwUeeqI,"Semoga terus makin banyak orang orang kayak bang panji, thanks bang",semoga terus semakin banyak orang orang panji terima kasih
UgzeD4MuEWCKBWq5bGJ4AaABAg,F6fgLwUeeqI,Eh yg direvisi dan disahkan setelah sy baca 3 pasal.. ada ulasan mendalamnya kah? Trus yg gugatan ke MK itu mw gugurin 3 pasal itu atw malah uu tni semuanya?,direvisi disahkan baca pasal ulasan mendalamnya terus gugatan mk mau gugurin pasal malah uu_tni semuanyai
Ugz_ZAuvNl6XM6XhjUB4AaABAg,F6fgLwUeeqI,"Jadi pen pindah warga negara. Malay aja udah biar gak ribet, kalo bisaaa :'v",jadi pen pindah warga negara malay biar tidak kalau
UgxXgsmwwFCmQe5R9QN4AaABAg,F6fgLwUeeqI,"klo dedi c fokusnya dipindahin k penerobosan rapat dan haris sama fatia fokusnya jg dipindahin k ""lord"", mungkin situasi pengesahan RUU TNI ini juga sedang mengalihkan perhatian dri suatu inti permasalahan? hmm🤔",kalau dedi fokusnya dipindahin penerobosan rapat haris sama fatia fokusnya dipindahin tuan mungkin situasi pengesahan ruu_tni sedang mengalihkan perhatian suatu inti permasalahani emo_think
UgzaTqydQb315QOsFNx4AaABAg,F6fgLwUeeqI,Ok kita batalkan tapi ingat juga pertamina yang belum selesai masalahnya,baik batalkan ingat pertamina belum selesai masalahnya
UgwbZ5N8EMcY_XfjBA54AaABAg,F6fgLwUeeqI,"Tuman emang ""JAWABAN TOLOL""",tuman memang jawaban tolol
Ugzhs2rG4DKith8B8qZ4AaABAg,F6fgLwUeeqI,"""TENTARA-TENTARAAN"" mau ketawa tapi takut",tentara tentaraan mau ketawa takut
Ugyhe5xpOP8zE6f3cD54AaABAg,F6fgLwUeeqI,Indonesia mesti di reset ulang.,indonesia mesti reset ulang
UgxjeDoa4fL-EadZUQx4AaABAg,F6fgLwUeeqI,"Byk Org Rindu Era Soeharto. Baru Begini Udah Ketar Ketir😅. Gua Yakin Yg Omong Gitu Rata2 Gak Hidup Di Th 70 , 80, 90an.  Baru Tahuu Rasalah Tipis2. 😁",banyak orang rindu era soeharto baru begini ketar ketir emo_other yakin omong rata rata tidak hidup tahun goan baru tahuu rasalah tipis tipis emo_other
UgynPjXxvfql8lDbS854AaABAg,F6fgLwUeeqI,DPR SIDANG DI HOTEL. DAN DIGEREGEK MAYARAKAT. SAMA DENGAN SUAMI YANG DIGEREBEK ISTRINY DI HOTEL SAMA PEREMPUAN LAIN.... BUTUH PENJELASAN ... NGAPAIN?????,dpr sidang hotel digeregek mayarakat sama suami digerebek istriny hotel sama perempuan butuh penjelasan ngapainii
UgwYP4Ue2jmHs7A1Qdl4AaABAg,F6fgLwUeeqI,Geng omon omon bloon juga ternyata.,geng omong omong bloon ternyata
Ugy8QSPSGjX_-riDjCh4AaABAg,F6fgLwUeeqI,"PRABOWO, MENHAN, DEDDY DAN DPR BISA MEMBODOHI DAN MEMBOHONGI RAKYAT TAPI TIDAK KE INVESTOR DAN DUNIA INTERNASIONAL..... PASAR SAHAM TIDAK DIPERCAYA LAGI ITU HUKUMAN DARI NVESTOR. RAKYAT BISA MENGHUKUM PEMERINTAH DENGAN TIDAK BAYAR PAJAK..... SIAP SIAP NEGARA ZOLIM DIHUKUM RAKYAT DAN INTERNATIONAL.",prabowo menhan deddy dpr membodohi membohongi rakyat tidak investor dunia internasional pasar saham tidak dipercaya hukuman nvestor rakyat menghukum pemerintah tidak bayar pajak siap siap negara zalim dihukum rakyat international
Ugw7JfquERYSQ68uKHx4AaABAg,F6fgLwUeeqI,"Ya ela bang, kenapa bicaranya pas di luar negri😂😂😂, ah panji ni cari aman😂😂😂, bang panji tolong beri semangat dan buka mata masyarakat bahwa kita masyarakat lebih banyak dari mereka yang suka bikin aturan sendiri, tolong sadarkan mereka klo kita serentak bersuara kita akan menang.",ela bicaranya pas luar negeri emo_laugh panji cari aman emo_laugh panji beri semangat buka mata masyarakat masyarakat lebih banyak suka bikin aturan sendiri sadarkan kalau serentak bersuara menang
UgzJatFHDHmjp4d6GLZ4AaABAg,F6fgLwUeeqI,Informasi yang sudah semasif ini seakan-akan warga tidak tau mengenai poin-poin yang mengarah pada dwi fungsi. Karna warga sivil ada kehawatiran dari beberapa poin revisi tersebut.  Di kira kita gak tau 😂,informasi semasif seakan warga tidak tahu mengenai poin poin mengarah dwi fungsi warga sivil kehawatiran beberapa poin revisi tersebut kira tidak tahu emo_laugh
Ugxg9EL3_mm5c9rLkzd4AaABAg,F6fgLwUeeqI,"Rilis ji,daging smua ini",rilis ji daging semua
Ugw4g_OQaxibx2MXbjR4AaABAg,F6fgLwUeeqI,"Ayok sama² bantu UP kontennya bang pandji, di like dan di komen guys, supaya trending dan teman2 yg blm liat video ini, jadi liat dan melek info betapa bahayanya situasi negara kita saat ini karena RUU TNI disahkan",ayok sama sama bantu up kontennya pandji komen guys trending teman teman belum lihat video jadi lihat melek info bahayanya situasi negara ruu_tni disahkan
Ugxao8WRlYK5e2KWL5t4AaABAg,F6fgLwUeeqI,"Daging ini..terimakasih mas pandji,ada alasan buat koar² nih. Paham secara garis besar biar enak ngobrolnya😅",daging terima kasih pandji alasan buat koar koar paham garis besar biar enak ngobrolnya emo_other
UgwvKTC3k59vSApY3dt4AaABAg,F6fgLwUeeqI,"Artinya sblum uu ini d sahkan kmrin, uu nya udh d langgar dong krna udah ad yg mnjabat?",artinya sblum uu sahkan kmrin uu langgar mnjabati
Ugx0MWh5YkHalqCafuJ4AaABAg,F6fgLwUeeqI,"Biarkan saja bang Panji mereka berbuat sesukanya, supaya Setelah nanti berjalan Akhirnya Masyarakat Bisa tahu kelakuan asli mereka Dan akhirnya Sadar klo selama ini Kehumanisan mereka hanya pencitraan.",biarkan panji berbuat sesukanya berjalan akhirnya masyarakat tahu kelakuan asli akhirnya sadar kalau selama kehumanisan pencitraan
UgyYlUcIPQJ2vsb3IXl4AaABAg,F6fgLwUeeqI,DEWAN PERWAKILAN DIRI SENDIRI,dewan perwakilan diri sendiri
Ugw01S0V0BL0Zzgn5_x4AaABAg,F6fgLwUeeqI,"Percuma bang, di omongin kaya gimana juga, di kerasin mereka juga bodo amat di lembutin malah pada tidur, mereka yg duduk di DPR dan semacamnya setau sya sudh di sumpah di atas kitab suci dari situ mereka masih ga takut?? Cuman gertakan dr sya rakyat jelata biasa yaah ,, mana dia gubris tuhan aja di lawan ,,jika mereka semua dzalim, sidang dunia masih bisa ketawa mereka tapi klo sangkakala sudah di tiup baru dah tuh mau mnta tolong sma siapa??? Astgfirullah , , semoga anak cucu keturunan sya selalu di berkahi oleh Allah  dan di jauhkan dari orang"" yg dzalim aamiin allahuma aamiinn, ,
Rakyat melihat dan mendoakan, dan doa senjata paling tajam dari senjata apapun karena hubungannya langsung kepada sang pencipta , ,",percuma omongin bagaimana kerasin bodo amat lembutin malah tidur duduk dpr semacamnya setau sudh sumpah atas kitab suci situ tidak takutii cuman gertakan rakyat jelata biasa mana gubris tuhan lawan semua zalim sidang dunia ketawa kalau sangkakala tiup baru mau mnta sama siapaii astgfirullah semoga anak cucu keturunan selalu berkahi allah jauhkan orang zalim aamiin allahuma aamiinn rakyat melihat mendoakan doa senjata paling tajam senjata apapun hubungannya langsung sang pencipta
UgzKMxT6LVPJbE5Rlix4AaABAg,F6fgLwUeeqI,"Dari awal pdi berkuasa, aye percaya jika orde lama akan kembali berjaya, maka pencitraan pun dimulai, dan aye menolak prabowo di tiga kali menclonkan sebagai puncak kekuasaan, karrna aye berpikir, jika wowo berkuasa, udah pasti orba akan kembali dibangkitkan, ingat jika tni kembali kaya jaman orba, udah pasti diktatorisasi kembali menguasai negeri ini, tni bersenjata akan lebih gila dibanding polisi, percaya lah. 

Saatnya rakyat berontak, tapi konspirasinya sepertinya ada pihak yang mau memutus kesatuan negeri ini kayanya.",awal pdi berkuasa aye percaya orde lama berjaya pencitraan dimulai aye menolak prabowo tiga kali menclonkan puncak kekuasaan aye berpikir wowo berkuasa orba dibangkitkan ingat tni jaman orba diktatorisasi menguasai negeri tni bersenjata lebih gila dibanding polisi percaya saatnya rakyat berontak konspirasinya sepertinya pihak mau memutus kesatuan negeri kayanya
Ugz6WitkBvuozWQqqHt4AaABAg,F6fgLwUeeqI,Berat sih jdi om Dedy,berat jadi om deddy
Ugynt9qQEUrNxp9xmKh4AaABAg,F6fgLwUeeqI,BOIKUT PRODUK YANG ADA TNI POLISINYA DIDALAM,boikut produk tni polisinya didalam
Ugxd-vaIYqe_BRhAMiJ4AaABAg,F6fgLwUeeqI,Saya setuju. Indonesia harus di pimpin ama diktator.. Rakyatnya oon semua di liat dari pemilu kemaren aja...,setuju indonesia pimpin sama diktator rakyatnya oon semua lihat pemilu kemaren
Ugy3DxYsU42xyQtt79Z4AaABAg,F6fgLwUeeqI,"bang bikin surat wasiat terbuka , umpama bang panji tiba2 amit2 ada apa2 nih kita bisa tau pelakunya siapa",bikin surat wasiat terbuka umpama panji tiba tiba amit amit apa apa tahu pelakunya siapa
Ugxb_iQMlqQh3c37jBN4AaABAg,F6fgLwUeeqI,Lu legend bang 👍,kamu legend emo_pos
UgwzPhDQmzPVvM0Msgx4AaABAg,F6fgLwUeeqI,"Makasih om udah di rilis ke umum, memberi pandangan bagi masyarakat yg masih belum paham bahaya yg terjadi di ruu ini.",terima kasih om rilis umum memberi pandangan masyarakat belum paham bahaya terjadi ruu
Ugy-bb2pRF17wuzJ6EV4AaABAg,F6fgLwUeeqI,Tumben penjelasannya kurang simple bang,tumben penjelasannya kurang simple
UgzHxAeCSKdzFal3dWN4AaABAg,F6fgLwUeeqI,INI BARU BOTAK CERDAS👌,baru botak cerdas emo_other
Ugzs2uMgp8yVhQlUPOx4AaABAg,F6fgLwUeeqI,"Lanjut bang 🔥👍
Batalkan REVISI UU TNI",lanjut emo_pos batalkan revisi uu_tni
UgzYIvGuaG6FDnQ0P3t4AaABAg,F6fgLwUeeqI,"Apakah kita pesimis tinggal di indonesia jawabanya tentu saja ia , andai kita sudah punya uang banyak mungkin kita sudah pergu",pesimis tinggal indonesia jawabanya andai punya uang banyak mungkin pergu
UgxMNzCTZutuqiuh7QB4AaABAg,F6fgLwUeeqI,kren tni saatnya kalian pegang kendali penuh negara ini.... sebaiknya polisi juga diletak dibawah komando tni biar lbih mantap hehehehe,kren tni saatnya kalian pegang kendali penuh negara sebaiknya polisi diletak dibawah komando tni biar lebih mantap
UgzXzzNYViKziglo4q94AaABAg,F6fgLwUeeqI,"seujurnya, yang jadi masalah secara umum adalah hilangnya kesadaran tentang nilai-nilai secara umum, which is orang-orang baik sipil atau pemerintah nggak lagi sadar secara betul dan tentu aja paham sama nilai-nilai, esensi mungkin jadi kata yang tepat. Akibatnya adalah, pandangan pemerintah dan juga sipil terkait apa yang menjadi esensi dalam demokrasi dan segala bentuk alat-alatnya jadi hambar, ketika kita dihadapin sama masalah, kita nggak tau apa sih sebenernya ini, itu",seujurnya jadi masalah umum hilangnya kesadaran nilai nilai umum which orang orang baik sipil pemerintah tidak sadar paham sama nilai nilai esensi mungkin jadi kata tepat akibatnya pandangan pemerintah sipil terkait apa menjadi esensi demokrasi segala bentuk alat alatnya jadi hambar dihadapin sama masalah tidak tahu apa sebenernya
UgxdOoJtAydDXT36mcp4AaABAg,F6fgLwUeeqI,sahur ga tenang cuma gara gara wakil rakyat yang bukan rakyat sipil,sahur tidak tenang gara gara wakil rakyat bukan rakyat sipil
